"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Exd1",17.8388838590994,0.25956476275452,0.404916458564684,0.641032877928956,0.521501322124516,0.65749746080683
"Apmap",1229.70199773642,-0.0525808794529709,0.0827395576890362,-0.635498677072797,0.52510322926116,0.661343247777448
"Fmnl2",1340.50521743213,-0.0687038600271838,0.108348824000056,-0.634098806897507,0.526016341362499,0.661798104190594
"Psmf1",838.157168843116,-0.0427453000754914,0.0680310649915723,-0.62832031338605,0.529794127146375,0.66307219044729
"Scand1",648.853241065368,-0.0901021042314901,0.142675941778911,-0.631515748962857,0.527703355018283,0.66307219044729
"Agbl2",90.4161290257651,0.115611122356934,0.183523068185657,0.629954171428625,0.528724568738172,0.66307219044729
"Rapgef1",3268.92114655245,-0.0312921780652955,0.0496451208785394,-0.630317290229874,0.528487012786599,0.66307219044729
"Asxl1",1692.84298016003,0.0581439219193666,0.0924920568497797,0.628636921912123,0.529586782568733,0.66307219044729
"Hoxd3",32.2660206457631,-0.166413100550267,0.266200722500313,-0.625141430824145,0.531878238047683,0.664986451949084
"Spag4",17.4875741138782,-0.253458341774557,0.407342573148404,-0.622224040604312,0.533794560211869,0.666687164264615
"4933433C11Rik",2.53713787498991,-1.4012851173129,2.27182131076425,-0.616811326961937,0.53735917993792,0.670440849891328
"Wfdc2",41.0633410290535,-0.360991963170603,0.588113935793496,-0.613812972623316,0.539338923808632,0.672211402958991
"Nfe2l2",3597.70100925711,0.0316994943504831,0.0522147468357953,0.607098497483317,0.543785547251389,0.677049710440722
"Acvr1",1531.98176180854,-0.0625240671800023,0.103652778876766,-0.603206859068755,0.546371085278592,0.679391063098978
"Nphp1",513.132671079553,0.0498679133247555,0.0828767312106389,0.601711874929184,0.547365944081412,0.679391063098978
"0610039K10Rik",3.2392863076675,0.633485555118328,1.05200563632942,0.602169354651596,0.547061412453207,0.679391063098978
"Elp4",311.282239701653,0.0664680715400319,0.110742809471446,0.600202142760066,0.548371525788506,0.679935325150382
"Mettl15",108.30577275821,-0.0975243558015952,0.162924400587623,-0.598586555788158,0.549448623506207,0.680567045024734
"1700019L03Rik",1.245046671026,1.65158804213099,2.7678775872673,0.596698369078378,0.550708781684154,0.681423972383179
"Fastkd5",266.036128226709,-0.0673134505352896,0.113291839821715,-0.594159743907585,0.552405274815514,0.682444047018697
"Tox2",5.58707593211098,0.534601538083736,0.900363853339246,0.593761662133614,0.552671534324566,0.682444047018697
"Dnajc1",2239.94993121854,-0.0400353183023034,0.0675935207659111,-0.592295205940717,0.553652925609691,0.682952528607017
"Tor1a",757.315338488444,-0.0431031959167012,0.0728783081876174,-0.591440676774996,0.554225192475657,0.682955812721802
"Ccm2l",17.7903571101421,-0.395430831433323,0.671617015040855,-0.588774290373314,0.556012694595144,0.684455052176158
"Gpd2",536.275436405575,0.0552813861520559,0.0945300257431643,0.584802402384339,0.558680588816937,0.687033872811802
"Chchd5",180.346764542984,0.081035028091836,0.139263271564736,0.581883702582468,0.560645018761206,0.688743214646195
"Ankrd16",423.304334046375,-0.0797413070465007,0.137372027793562,-0.580477032531929,0.561592970703223,0.689201608877343
"Gm14434",159.287452251129,2.02679244146164,3.53527957734998,0.573304712432647,0.566438395236356,0.693279935077356
"Etohi1",389.696191404944,-0.106410190510165,0.185710072374359,-0.572990948469721,0.566650822665395,0.693279935077356
"Bpifa1",224.429571475696,-0.78763854262308,1.37385081770909,-0.573307183334852,0.56643672251452,0.693279935077356
"Crb2",5.31264510669164,0.504846145034628,0.88572228445669,0.569982435684459,0.568689611125171,0.693650909195402
"B230118H07Rik",308.168090873401,-0.0938678767062601,0.164583547398289,-0.570335724257429,0.568450015366172,0.693650909195402
"Gm14322",743.188956156978,-0.081678030596593,0.142930887267785,-0.571451224839646,0.567693814173558,0.693650909195402
"Vps18",796.430800735089,-0.0417169526442692,0.07389765991763,-0.56452332442961,0.572398031062054,0.697464674027849
"Ttll11",18.006384509755,0.238278460139614,0.428365823083129,0.5562499324167,0.57804000891957,0.703624335730523
"Cwc22",650.60796624122,-0.0369478928922792,0.0667767765464497,-0.553304528956686,0.58005490035413,0.704793553321004
"Acp2",2858.41730360243,-0.0434060459053287,0.0784738672359064,-0.553127396854834,0.580176177754655,0.704793553321004
"Gm6710",100.996674290325,-1.94907006517503,3.53617849843477,-0.551179773882387,0.581510443833606,0.705699415138151
"Rnf24",802.910049825581,-0.0404035227328681,0.0735606297421647,-0.549254715117112,0.582830660053729,0.706586411935714
"Eif3j1",57.1882228472392,-0.35119495664939,0.652643153260005,-0.538111761220727,0.59049989321903,0.715160981787491
"Mir7001",1.47464405548073,-0.696071798283234,1.29699759167927,-0.536679329822044,0.591489136371789,0.715636200312588
"Il1a",1.94346917211656,-0.844390876375233,1.59052218334895,-0.530889091152007,0.595495637679208,0.719757328202994
"Ncoa6",1921.85902964897,0.0426003943245458,0.0804221255318286,0.529709878255902,0.596313097940593,0.720019541219306
"Mapkap1",1516.51293542318,0.0285832265684257,0.0551929097284655,0.517878595440023,0.60454297703255,0.729222363643891
"Strc",9.21736295847965,0.310450988287889,0.611294574966907,0.507858242165319,0.611552761181128,0.736936442870525
"Snora43",1.66278015283762,-0.58051939004136,1.1483439253144,-0.505527461977404,0.613188415161012,0.738165572066318
"Eng",3648.58130834653,-0.0353372120446262,0.0701995075320796,-0.503382620290861,0.614695288404124,0.738496644084714
"A730017L22Rik",86.5138799763647,0.101751025178846,0.201924140691275,0.503907184304501,0.614326601785066,0.738496644084714
"Ehf",6.34029081369317,-0.3045788806725,0.609418953451895,-0.499785703984578,0.617225977928405,0.740794742278436
"Ninl",657.785389414563,-0.0425285429227681,0.0856780733172338,-0.496376042039377,0.619629124992692,0.742935320866238
"Med27",422.535584913552,0.0355228819763758,0.0720759459566156,0.492853496473816,0.622116107850613,0.742971986580708
"Col9a3",48.7184947759536,0.160419260013699,0.325511544957348,0.492822028892151,0.622138344059242,0.742971986580708
"Slc12a5",3.73269043277948,-0.548726770943194,1.11270519697011,-0.493146587647271,0.621909014873602,0.742971986580708
"Clic3",8.32253811937366,-0.393771382192634,0.794981569767873,-0.495321397586125,0.620373269029465,0.742971986580708
"Prn",2.54353885522048,-0.80051339571933,1.62860995544011,-0.491531685070047,0.623050447637356,0.743320882305661
"Cercam",1873.44627455213,0.0501841537346221,0.102450465479075,0.489838220841192,0.624248382307227,0.744009751875114
"Ift52",686.334809939597,0.0343179176210418,0.0710258626995365,0.483174949471831,0.628971520580729,0.7487512184139
"Mir7674",1.77394624048666,-0.503213718077244,1.0449093357681,-0.481586010242065,0.630100066204858,0.7487512184139
"Tmx2",1358.45164889133,-0.050639288671695,0.104983242571677,-0.482355921109231,0.62955312824683,0.7487512184139
"Ptprt",72.7037229791429,-0.140346871538554,0.293441754766352,-0.478278463302888,0.632452022926535,0.750059322936612
"Swi5",2568.91229380535,0.0502150197288154,0.104974938258936,0.478352457850013,0.632399365503852,0.750059322936612
"Zfp937",315.718812712075,0.0607107544785957,0.127341837752293,0.476754188177265,0.633537171185149,0.750603822382405
"Ehd4",556.038816755719,-0.058831200678226,0.124419176051565,-0.47284673106856,0.636322531447034,0.751568660350496
"Rbm39",5102.07408602912,-0.030370774385236,0.0643318874199623,-0.472095186434898,0.636858848136868,0.751568660350496
"Plekha3",783.95816598548,0.0269358796181609,0.0569608675610849,0.472883942458825,0.636295981633133,0.751568660350496
"Atp8b4",10.0471339227649,0.265731749024962,0.561809171251704,0.472992899765084,0.636218244784162,0.751568660350496
"Zfp133-ps",12.3243845066582,-0.252192226978708,0.537868904774382,-0.468873037165988,0.639160389997451,0.752341838655346
"Acoxl",3.31088979679192,0.725499396980919,1.54841635150198,0.468542841385765,0.639396441692909,0.752341838655346
"Gm5424",142.373813922662,0.425910458116611,0.907163364788435,0.469496977775265,0.638714444591883,0.752341838655346
"Cebpb",7849.13894418027,-0.264382646804314,0.568193861751561,-0.465303595482897,0.641714060346725,0.754328586623258
"AV039307",5.15471317506989,0.487853519222079,1.06690512899877,0.457260449839529,0.647483853487363,0.7603654655547
"Sdcbp2",7.25914236792277,0.480736909037192,1.06176845169391,0.452770006746988,0.650714363208988,0.763411469165927
"Snord12",16.6995167073146,-0.190176719540782,0.425471570490297,-0.446978676675457,0.654890455935637,0.766023896701911
"Mbd5",755.403184278043,-0.0378704503838944,0.0844746129024935,-0.448305698986832,0.653932588231919,0.766023896701911
"Ppp1r26",166.542056235038,0.0644919769148948,0.14455571945187,0.446139226863088,0.655496678912561,0.766023896701911
"Ttn",3.87743504617193,-0.368513882306159,0.824860407178289,-0.446759086869963,0.655049014502563,0.766023896701911
"Nr4a2",6064.08040418662,-0.07865104862206,0.177287417660645,-0.443635818378324,0.657305905006117,0.767390243527103
"Zmynd8",2103.64348226457,0.0356734017623255,0.0807668669918294,0.441683614717089,0.658718168206936,0.768290937432019
"Serinc3",18543.9754108315,-0.0376672167176454,0.0859566034299524,-0.438212018793194,0.661232596880837,0.768979518584019
"9430008C03Rik",227.33895323381,0.0721301223409067,0.164434036498393,0.438656885623625,0.660910171659936,0.768979518584019
"Cd59b",62.2511037128957,0.154074004505224,0.35075131466856,0.439268501818206,0.660466994560001,0.768979518584019
"Tmem141",98.5590799547388,0.0731627488257179,0.170790224852619,0.428377847086111,0.668376050461729,0.776533802813578
"Mir6973b",1.12118080447573,0.555948096094097,1.30479110751541,0.42608207006617,0.670048044762571,0.777722754763139
"Gatm",22.1605525699068,0.352252440210815,0.83057374402234,0.424107362827184,0.671487516085329,0.778639779290435
"Mrc1",18.0535749312065,0.192530800381184,0.455174270570966,0.4229826087043,0.672307949832138,0.778837905167858
"Sox18",45.6288539538965,-0.232433102555528,0.554469260765599,-0.419199257745306,0.675070514521944,0.780529939162787
"Cables2",873.587622782536,-0.0424265910444931,0.101093601397547,-0.419676324297243,0.674721923069782,0.780529939162787
"Dusp2",5.99342326912711,0.277808259198188,0.667750338032908,0.41603611915281,0.677383573303463,0.782449811551881
"Mageb3",3.46405980000138,0.309940515737639,0.753095980397681,0.411555132154565,0.680665523698613,0.785484083652201
"D330050G23Rik",2.90283462522508,0.599879922137171,1.46642696904394,0.409075893174735,0.68248396676057,0.786825265524926
"Jmjd7",110.844051115492,0.170823094446072,0.41917055157532,0.407526468174081,0.683621358316347,0.787379451125168
"Galnt5",8.47302645278666,-0.24768223606108,0.613299822501644,-0.403851798050074,0.686321703761351,0.789731019971075
"Zfp120",250.373989893096,0.0471070998316377,0.117033932624111,0.402508048524151,0.687310166253966,0.790110152769421
"Ldlrad3",870.274768636935,-0.0403381492868903,0.100695596036288,-0.400594970135073,0.688718349476325,0.790213685188626
"Rnd3",3183.00823590161,-0.0364518212648862,0.0908463827699977,-0.401246809762078,0.68823842036257,0.790213685188626
"Gm14403",792.487608783807,-0.0634655083854775,0.1617289542168,-0.392418962286746,0.694748677489972,0.796370615975598
"Ak8",2.0614179217857,0.411505117298469,1.07563161065563,0.382570680539635,0.702038112877121,0.803957686093284
"Slc4a11",18.9614434075833,0.182529802049555,0.480465798769174,0.37990175891218,0.704018341634494,0.805456098873816
"Cntrl",958.494938602975,-0.0367910174144757,0.0979458037157298,-0.375626275131246,0.707194754178729,0.808318884900187
"Dynlrb1",1750.98242158022,-0.0316603690607791,0.0849889325825783,-0.37252343450739,0.709503167295494,0.808852870283748
"Neb",48.3293720918625,0.198369204925631,0.533310985738772,0.371957844916393,0.709924235909858,0.808852870283748
"Traf2",798.448696857309,0.0273301235595982,0.0737721951407036,0.370466454298564,0.711034966871618,0.808852870283748
"Dlgap4",3626.4270332059,-0.0342816630009968,0.0925064762470019,-0.370586626923949,0.710945444107365,0.808852870283748
"Arrdc1",285.942943716981,-0.0491390099512119,0.131675853195318,-0.373181633221109,0.709013264983439,0.808852870283748
"Syndig1",6.93568912006487,-0.378578173558353,1.02595711873908,-0.36899999682602,0.712127727139061,0.809328099374156
"Tmem87b",1772.18880729769,-0.0397365627064694,0.109211280333304,-0.363850351220101,0.715969761026652,0.812923999499011
"Rab22a",1051.55086297631,-0.0303376235371629,0.084006539427021,-0.361134070562663,0.717999224822225,0.814457020399099
"Dll4",31.2705248060634,-0.294276278290666,0.817084762620424,-0.360153917626502,0.718732033887552,0.814517683016233
"C1ql3",9.01119152998191,-0.201526750061771,0.569801129080676,-0.353679099209433,0.723579387890072,0.818680288866414
"Zfp341",152.90530283328,-0.0525914614880155,0.14887608395492,-0.353256615105084,0.723896067541968,0.818680288866414
"Slc5a12",1.3164882720959,-0.938134618177822,2.66127627988381,-0.352513049948643,0.724453533350513,0.818680288866414
"Mir3474",1.145538848902,0.434581234732114,1.24225515175101,0.349832507532412,0.726464401195945,0.820179677056439
"Cd82",7556.49826271109,-0.0551098669868159,0.158567478733238,-0.347548358762319,0.728179394836969,0.821342515907362
"Mdk",1492.74569795782,-0.0465208561757145,0.134391336743017,-0.346159635755923,0.729222747615629,0.821746310517988
"C8g",15.2302348850088,0.19207541500141,0.55823595082488,0.34407568111224,0.730789371244066,0.82273845645224
"Ap5s1",327.419292597095,0.033526536179622,0.0999057844991729,0.335581531616916,0.737186452798558,0.829056602552717
"Haus2",438.140493662933,0.0340461907179728,0.101694495400682,0.334788924256213,0.737784316033152,0.829056602552717
"Klhl41",2.68923086795673,0.411768561945564,1.244123551833,0.330970795737203,0.74066654514728,0.829961857599616
"Grin1",2.90194026777676,-0.415598039398318,1.25533977377963,-0.331064185234104,0.740596003643439,0.829961857599616
"Ppig",1351.59421809817,0.0222161073260973,0.0669167001234916,0.331996456566127,0.739891934659872,0.829961857599616
"Lin7c",1122.20643808596,0.0283737694111504,0.086444376714523,0.328231522853742,0.742736615142349,0.831504389874582
"Camsap1",1252.7107637271,0.0200784843473901,0.0616196811414089,0.325845313955986,0.744541392511914,0.832747322408381
"Bbox1",1.90331546538081,-0.598881019565901,1.85793748348224,-0.322336475199073,0.747197803285853,0.834939577017463
"Upf2",1040.06494537995,-0.0188341492167566,0.0589963876262445,-0.319242414231786,0.749542696381293,0.836779974824181
"Skida1",75.7962487067069,0.0539964932083989,0.170466852637272,0.316756556321805,0.751428330967907,0.838104715191181
"Hc",55.6092138282021,-0.38584065136018,1.2416576551604,-0.310746404016118,0.755993417114857,0.838686078371687
"Slx4ip",51.4975551613982,0.0708377758802718,0.228107880618007,0.31054506178547,0.756146497681229,0.838686078371687
"Tmem87a",695.217219094589,-0.0555130430136539,0.178509967587796,-0.310980074467557,0.755815769399132,0.838686078371687
"OTTMUSG00000016609",131.265158486707,1.1018321163006,3.53464664826293,0.311723412817539,0.755250733087731,0.838686078371687
"Snph",2.85936887493077,-0.439158242139877,1.4060602423399,-0.312332451281783,0.754787880164318,0.838686078371687
"Wfdc6a",5.59689441038194,-0.429763138533317,1.37242480936459,-0.313141481850864,0.754173174769496,0.838686078371687
"Adra2b",3.60240927016162,0.27796856580503,0.900886471356234,0.308550050026353,0.75766382219765,0.838817103245598
"2500004C02Rik",54.5162838528771,0.0682882674687585,0.220748016099039,0.309349405152166,0.75705575283057,0.838817103245598
"Arfgef2",1476.94817251044,-0.0215905122573055,0.0704276926296135,-0.306562822821021,0.759176154938929,0.83971606067507
"4930426L09Rik",6.32894323360742,0.233695108496299,0.775376153143606,0.301395790351341,0.763112703980139,0.843292287624136
"Srp14",1529.48821897391,-0.0192620014785565,0.0644875626418084,-0.298693278044108,0.765174086396686,0.844791647872584
"Foxs1",160.600632332892,0.0727127226776194,0.249387687722444,0.291565006042098,0.770619234513891,0.848840351945391
"Slc35c2",833.352868569967,0.0202642783740149,0.0695108836208866,0.291526697956202,0.770648528145738,0.848840351945391
"Snora17",1.54615135169792,0.390233999494459,1.3404909330712,0.291112748223067,0.770965090299025,0.848840351945391
"Cstad",30.8513003038156,-0.102448381914836,0.357667787314372,-0.286434466699091,0.774545379430214,0.851999917373236
"Prdm11",50.6567050507528,0.0607735668145663,0.22495837779041,0.270154716670246,0.78704122863821,0.864951817724302
"Alx4",24.7129475673441,0.0937937995233313,0.351586745482453,0.266772854006842,0.789644056373932,0.867017604022294
"Olfr1036",4.02505937379576,-0.200297316125064,0.760059950470423,-0.263528312472055,0.792143404329958,0.868171793228172
"Mocs3",119.360644574347,0.0465874396500642,0.176581368903919,0.263829870270251,0.791911016649812,0.868171793228172
"Mylk2",2.08696228756808,0.370732275948927,1.45436019006502,0.254910907546467,0.798791911505885,0.87465890584069
"Trp53bp1",1346.09279608138,0.019073896221911,0.0756853886206475,0.252015568256031,0.801029030370782,0.876308218443949
"Fam217b",144.339084601389,0.0417398313795342,0.166306149604798,0.250981887793824,0.801828112537252,0.876382777513369
"Rabgap1",1684.87814990005,-0.0152835076286578,0.0625013362216704,-0.244530894098849,0.806819678024054,0.879535854131666
"Kcng1",73.3170363803225,0.0784631595629181,0.321031448537923,0.244409573953778,0.80691362764373,0.879535854131666
"Rae1",854.641241208774,-0.0130529344191239,0.0529994422378389,-0.246284373343929,0.805462105728419,0.879535854131666
"Zfp442",109.736491670915,0.0491440586881566,0.203714546325141,0.241239811170477,0.809369257014088,0.881411207229693
"Procr",193.042173362183,0.0799400739977655,0.33548242402111,0.238283940599926,0.811660876215281,0.882491526865528
"Gm8898",671.007478395579,-0.503680017367532,2.11575505013016,-0.238061592875104,0.811833322879631,0.882491526865528
"Gm14327",1.31529144975094,-0.71019110790077,3.0225162429467,-0.234966845772314,0.814234466119562,0.884299931954126
"Card9",2.40604623581718,0.345416090009375,1.54114413378742,0.224129646563622,0.82265642460194,0.889663807751197
"Gm14305",432.973768382382,0.0606229431523113,0.270650483488255,0.223989783321196,0.822765253006756,0.889663807751197
"Gapvd1",1830.75509260568,0.014746844973916,0.0654770924581007,0.225221438831491,0.821807012081783,0.889663807751197
"Mal",3.01198694216033,0.231985319767908,1.03632958537366,0.223852838944345,0.822871813528692,0.889663807751197
"Mapkbp1",1093.8175024873,0.0197489398284112,0.088228724019917,0.223837985279635,0.82288337180657,0.889663807751197
"Egfl7",139.866044862121,0.0907045710832709,0.408370686892261,0.222113324963506,0.824225665109299,0.890312227446892
"Nmt2",1041.90673960119,-0.0196692043562303,0.0894781836342328,-0.219821229682463,0.826010385107974,0.89063529833135
"Srsf6",4261.384919361,-0.0187437385103837,0.0849812392123723,-0.220563252361409,0.825432516730943,0.89063529833135
"Tfpi",2171.05565791919,-0.0310103862256493,0.146258384120364,-0.212024674087259,0.832087784773556,0.895577427238325
"Spata2",663.429332070305,0.0178699824934617,0.0840977582181059,0.212490592758921,0.831724316111418,0.895577427238325
"Zfp217",1070.74293707772,-0.0132537978448591,0.0641768415735363,-0.206519945823017,0.836384786031482,0.899394940315468
"Cep152",207.206988782415,-0.0285335571113568,0.138985966391409,-0.205298116437176,0.837339215583649,0.899614443982791
"Mettl8",151.085877702395,0.0280336304385795,0.14015015492005,0.20002568284403,0.841460494996346,0.902469637026659
"4930443O20Rik",1.85146712459131,0.429859495093989,2.15998794338493,0.199010136334536,0.84225481554031,0.902469637026659
"Rabl6",1993.87755063802,-0.0116074312233658,0.0580658995663862,-0.199900997143687,0.841558010575527,0.902469637026659
"Ehmt1",1330.52408297696,0.0111504848722132,0.056902539303258,0.195957597125631,0.844643355078338,0.903414257572638
"Slc52a3",30.1111501397223,0.101561246019168,0.517345254327506,0.196312317875975,0.844365720705421,0.903414257572638
"Arl14ep",607.584917500046,0.0181440282869311,0.0938293724702283,0.193372584823459,0.846667184353529,0.904771795044458
"Ass1",42.2517158175292,0.135384249501372,0.722980440700489,0.187258523024771,0.851457941525054,0.90908109696219
"BC039771",16.6018541377723,-0.371668210603078,2.00766094715742,-0.185124988922711,0.853131002029982,0.910057003055114
"Mettl5",135.528498161838,-0.0294251894782071,0.161894072284552,-0.181755817634188,0.855774359307311,0.911367984659409
"Rexo4",886.436241260492,0.0161400587647533,0.0893430956108936,0.180652558033655,0.856640299175274,0.911367984659409
"Dclre1c",184.375942853846,0.0466783223669234,0.257898443876717,0.18099497486397,0.856371520352186,0.911367984659409
"Stx16",1310.3836823562,-0.0308247616227669,0.173188841991708,-0.177983530972757,0.85873590961206,0.912787549312819
"Emc4",725.042526727865,0.0106522162486935,0.0608169910485347,0.175151977515503,0.860960217317667,0.913532124392817
"Cd93",222.053161012998,0.104502373774273,0.594802355597563,0.17569260240956,0.860535447325568,0.913532124392817
"Fastkd1",217.792872778802,-0.0206297388457499,0.120180030499947,-0.171656961309882,0.863707223372206,0.915636570135522
"Kif5c",7.12529947483842,0.124264459952517,0.728380060102641,0.170603873937744,0.864535251625191,0.915704740899826
"4930500J02Rik",2.90966332596105,-0.280578158748924,1.65767511203299,-0.169260041797225,0.865592104470483,0.916014945507599
"Ciz1",1441.38854168496,0.0141538083278155,0.0847850980096877,0.166937453161854,0.867419263265325,0.917139062306107
"Romo1",753.08460585592,0.0123924608921609,0.0766573081475469,0.161660527764794,0.871573189868062,0.920719167094103
"Pet117",3.23350543403442,0.162480957467857,1.03876025488899,0.156418150100691,0.875703431549051,0.924267970446578
"Macrod2",65.443946103201,0.0293669071747353,0.192265529356269,0.152741405456608,0.878602207021081,0.926511914000243
"Zc3h8",80.7393369653081,0.0283541363218539,0.190766314080963,0.148632825760947,0.881843369491177,0.929112653796064
"Snx5",1589.71326340849,0.014399136724269,0.0985547005939305,0.146102992931783,0.883840083754537,0.93039882389964
"B3galt1",157.901420247602,-0.0272452814074609,0.193926384636182,-0.140492906411754,0.88827055676885,0.932606302597068
"Zfp335",1304.87277640346,-0.0126765874322698,0.0898851702666096,-0.141030910823995,0.887845523077565,0.932606302597068
"Commd7",790.084195849614,0.0131955212014123,0.0930952570085155,0.141742142676563,0.88728368593724,0.932606302597068
"Snord17",2.57701243439235,-0.129043525033741,0.925083699089701,-0.13949389137515,0.889059882724772,0.932618372167106
"Tubb1",5.85932351718016,0.091425168206243,0.6774350503797,0.134957835670002,0.892645211521417,0.933928105247975
"Ccdc148",2.44826288132091,-0.210145352227359,1.54632567659093,-0.135899801321705,0.891900492541262,0.933928105247975
"Zfp385b",35.6087871812805,0.0402693446586977,0.296376785186196,0.135872128558918,0.891922369299074,0.933928105247975
"Dolk",542.278630946965,0.00992334322370869,0.0756502103512744,0.131174033457813,0.895637636745063,0.936241958550419
"Ctdspl2",845.155804339904,0.0226439677598816,0.179417759007835,0.12620806259704,0.899567229371992,0.938712887743271
"Acbd5",819.487464109786,-0.020912438495294,0.164470084171023,-0.127150409150082,0.898821354470203,0.938712887743271
"Dcaf17",432.592383417893,0.0106590594318632,0.0866295510330745,0.123041840858596,0.902073965459156,0.940510160509155
"Frzb",43.6379448506514,0.0583287147087302,0.478403838699513,0.121923592559981,0.902959530857256,0.940615532144092
"Gpr21",3.47304684830108,0.109235960486094,0.909277169306752,0.120134942538343,0.904376252686309,0.941273547717781
"2810002D19Rik",177.517891561794,-0.0190106139962426,0.159879352181425,-0.118905998409789,0.905349829436875,0.941469597133403
"Fnbp4",1490.84190192273,-0.0128728950832737,0.113388604591718,-0.113529001698412,0.909611171681344,0.945081278029403
"Harbi1",153.72492055458,0.0132134685410738,0.118121308979625,0.111863546511773,0.910931600807831,0.945633757029082
"Ndufaf1",257.360003466443,0.0137195936240512,0.123857560135208,0.110769125510581,0.911799428923047,0.945715843666724
"Ubox5",203.013067569195,0.0152406418324178,0.139371140042022,0.109352925059108,0.912922570117085,0.946062369550894
"Shf",158.103021892789,0.0132581001333825,0.135662867720596,0.0977282904021173,0.92214805058787,0.953319105646103
"Nsun6",173.643966397711,0.0142440269052729,0.146056854339056,0.0975238510354803,0.922310394119666,0.953319105646103
"Foxa2",5.02888807689577,-0.0784009663341282,0.790640080861507,-0.0991613861122498,0.921010133123475,0.953319105646103
"Gdap1l1",1.3521145151583,0.211117394747183,2.28260844985789,0.0924895352772074,0.926309105222373,0.956627577227928
"Sptan1",15639.185248595,0.00483260824202634,0.0590016329792084,0.0819063472993927,0.934721186986517,0.963809957106541
"A330069E16Rik",10.6123668436965,0.0385769542166339,0.472937436451811,0.0815688318227787,0.934989587278178,0.963809957106541
"Wfdc6b",1.51416957210954,0.21000073021139,2.60203077980487,0.0807064742820367,0.935675387883247,0.963809957106541
"Gata3",3.87478499062178,0.099992332621341,1.30861305391671,0.076410924010013,0.93909217891269,0.96649916095821
"AI182371",7.50513780343961,0.0831018027839132,1.14133437715718,0.0728110923907348,0.94195644393656,0.968318085291253
"5031426D15Rik",18.5062210392182,-0.0590691947511005,0.830264646924746,-0.0711450198077077,0.943282338298735,0.968318085291253
"Rprd1b",1215.18446624015,-0.00554229326163814,0.0770853025058988,-0.0718981839788983,0.94268293528611,0.968318085291253
"Vps16",1296.88909652533,0.00579692307585817,0.0838788104858844,0.0691106972342402,0.944901506227768,0.968322141852217
"Mir8093",1.60473312648039,-0.0773597890476703,1.1115568827986,-0.0695958886538484,0.944515309386619,0.968322141852217
"Snrnp200",4530.5232075291,0.0033639823501799,0.0519456713423232,0.0647596279584333,0.948365386163428,0.970876308814903
"Acot8",196.150869736745,0.00697267668485995,0.109040393250562,0.0639458138126629,0.949013372753182,0.970876308814903
"Slc2a10",1003.21573357278,-0.00445337582575874,0.0718164991979439,-0.0620104833220029,0.950554483586011,0.971623892429349
"Gm14393",5.70926737533429,0.215863217322134,3.55333509492031,0.0607494681913683,0.95155873448201,0.971821910258884
"Tlk1",1179.24541272945,0.00417778370938193,0.0724711859001819,0.0576475140773355,0.954029401814944,0.972688140115746
"Depdc7",13.0254028284721,0.0400052487781585,0.683835509402678,0.0585012743972634,0.953349347412864,0.972688140115746
"Ttc16",9.12188666800247,-0.0312938138808324,0.566278287478925,-0.0552622528053348,0.955929534086706,0.973797375845336
"Gnas",28999.2486418401,-0.0027728308845321,0.0526530788744131,-0.0526622743400398,0.958000998008632,0.975079114271944
"Mir7578",1.04692561403466,-0.0639281730727539,1.31851604895412,-0.0484849411756977,0.961329765528048,0.975202209228289
"Mir5129",1.04692561403466,-0.0639281730727539,1.31851604895412,-0.0484849411756977,0.961329765528048,0.975202209228289
"Mir1902",1.04692561403466,-0.0639281730727539,1.31851604895412,-0.0484849411756977,0.961329765528048,0.975202209228289
"Calcrl",468.705806781942,-0.0139437920231546,0.287929630522479,-0.0484277772935424,0.961375322191692,0.975202209228289
"Catsper2",32.0983609625637,-0.0136521884458069,0.291607464399799,-0.0468170061212475,0.962659074970316,0.975678977928495
"Trdmt1",230.39946411029,0.00692173722773539,0.17109445859507,0.0404556482107764,0.967729865672195,0.979989956875812
"Prkcq",4.73684240623777,0.0443983605138325,1.13247283362608,0.0392047907866122,0.968727114079355,0.980171991376495
"Scai",399.983833203887,-0.00514793211996379,0.158047280069018,-0.0325721019540211,0.974015817436892,0.984685960370247
"Prr5l",814.81397570619,-0.00517606030434346,0.167344978199757,-0.0309304788230028,0.975324982960535,0.984685960370247
"Stamos",1.85989607368199,0.0710010607766927,2.32635912818355,0.030520249395944,0.975652144220061,0.984685960370247
"Ubr3",2277.70609819484,-0.00195164901095588,0.07316412240698,-0.0266749459536973,0.978718996252645,0.986950442814905
"Spint1",3.21774405100224,0.0322592255397262,1.36897990059608,0.0235644259829381,0.981200048219808,0.988397668749262
"Stau1",2777.57381581498,0.0023137614542304,0.120243636243524,0.01924227781622,0.9846478310174,0.988397668749262
"Pde1a",650.621189662492,-0.00291753467311186,0.151783055795636,-0.0192217415693626,0.98466421354172,0.988397668749262
"Dab2ip",3190.04299361097,0.00267846153771761,0.136300257652105,0.0196511846995488,0.984321632216664,0.988397668749262
"Rcn1",8625.26631780105,0.00127145557085538,0.0680827948542718,0.0186751377286563,0.985100262014485,0.988397668749262
"Zfp106",4921.46969814187,-0.00128806437651025,0.0569852020114039,-0.0226034888189477,0.981966560864717,0.988397668749262
"Tmem127",3665.13609484364,0.000901801920942318,0.0533883577678931,0.0168913590648905,0.986523286252387,0.988997842990479
